day,L,seed,chi,delta,g,M_tot,eta_M,omega_M,n_criminals,crimes_that_day,home_exits_that_day,inflow_that_day,balance_error,frac_exit_crime,frac_exit_home,mean_p_crime,mean_p_home,B_mean,B_std,H,f_hot_2,f_hot_3,B_q90_over_mean,B_q95_over_mean,B_q99_over_mean,Atilde_mean,deterrence_mean,deterrence_hot,M_cv,MB_corr,M_mass_on_hot10,crime_entropy,Gini_B,Gini_M,stat_window,T_max,M_bar,M_final_sum,code_hash,wall_s
90.5,64,1,12.288,0.0666666667,1.5,500.0,0.1,0.0666666667,62.36666666666667,3.816666666666667,3.8,7.966666666666667,0.0,0.48859066859066863,0.5114093314093313,0.0006111073124088065,0.0006664444941520964,0.08157132695086221,0.10825805951908474,1.3206761952035042,0.086669921875,0.03680419921875,1.864066892628616,2.6169395790560785,5.278360888325237,0.0506633242782987,0.22343206546514863,0.2040114333378225,0.03688190828093886,0.8311824576535997,0.10638976439427797,0.6829150286822082,0.41688509097855714,0.01602606810114618,60-120,120,0.1220703125,500.00000000013097,fb4ecf2f5c,2.431
90.5,64,2,12.288,0.0666666667,1.5,500.0,0.1,0.0666666667,65.2,4.116666666666666,4.066666666666666,7.983333333333333,0.0,0.48928881303881294,0.5107111869611871,0.0006169114601742506,0.0006664444941520964,0.08445479178697277,0.11857599234678663,1.4062491792039575,0.0974853515625,0.04473063151041667,1.9817642945308025,2.868701419708711,5.597044260313619,0.050948390916945245,0.22371517159426293,0.19675506658256708,0.05115134558619413,0.7927828865025682,0.10893334147285073,1.1314976454518997,0.4520875479838938,0.024255707981639105,60-120,120,0.1220703125,500.0000000001278,fb4ecf2f5c,2.44
90.5,64,0,24.576,0.0666666667,3.0,500.0,0.1,0.0666666667,86.8,2.816666666666667,5.466666666666667,8.566666666666666,0.0,0.35483946608946604,0.645160533910534,0.00036114071037067556,0.0006664444941520964,0.05487600672240608,0.07823461159895088,1.41789515576811,0.07879231770833334,0.03191324869791667,1.786021307676799,2.4756895881053307,5.020302708043411,0.03590930325422613,0.0498923624235228,0.044902374320377185,0.023795373001755583,0.8226667265326774,0.10382439210532553,0.0,0.4010104543830967,0.009730392925973956,60-120,120,0.1220703125,500.0000000001363,fb4ecf2f5c,2.443
90.5,64,1,24.576,0.0666666667,3.0,500.0,0.1,0.0666666667,76.01666666666667,2.6333333333333333,5.283333333333333,7.95,0.0,0.3072709235209235,0.6927290764790767,0.00035929141737209156,0.0006664444941520964,0.05080142376475396,0.0767593988757707,1.5018164061648025,0.07628987630208334,0.03099365234375,1.7540896848725418,2.430041010147142,5.008808655022961,0.035715575839441675,0.04990540099771293,0.04489226642468976,0.027197972876301213,0.8137786393108719,0.10389243809068659,0.35333134208177536,0.3936647434413095,0.010081623676815478,60-120,120,0.1220703125,500.00000000013637,fb4ecf2f5c,2.444
90.5,64,2,24.576,0.0666666667,3.0,500.0,0.1,0.0666666667,86.85,3.316666666666667,5.416666666666667,8.833333333333334,0.0,0.37416222666222665,0.6258377733377732,0.0003669285166384357,0.0006664444941520964,0.0657555253710775,0.08729729187089551,1.3358833987219811,0.08164876302083333,0.030615234375,1.824462583942687,2.458794736120669,4.82285973253629,0.036404501340434346,0.049942255212807526,0.04399454260029411,0.02963856890250285,0.8124849984021886,0.1045737490449188,1.076375982668428,0.39764569798397936,0.012517840464599143,60-120,120,0.1220703125,500.0000000001325,fb4ecf2f5c,2.496
275.5,128,0,0.0,0.0666666667,0.0,500.0,0.1,0.0666666667,66.45555555555555,28.31111111111111,4.4222222222222225,32.855555555555554,0.0,0.8641578657675046,0.13584213423249528,0.004261162240107942,0.0006664444941520964,0.14545480394023771,0.23736128538897058,1.630794555460707,0.123046875,0.06630147298177083,2.3118314847782804,3.5186986297368676,7.103335206310814,0.17878813724023768,1.0,1.0,0.2831140950085029,0.892494488647298,0.1564952489007485,2.808538523517479,0.5729386214176493,0.1286947654437451,185-365,365,0.030517578125,500.0000000000854,fb4ecf2f5c,17.218
275.5,128,1,0.0,0.0666666667,0.0,500.0,0.1,0.0666666667,67.2388888888889,27.516666666666666,4.738888888888889,32.233333333333334,0.0,0.8501254459286068,0.14987455407139316,0.004081606181099691,0.0006664444941520964,0.14181472349658458,0.2282263092911873,1.6080836825185048,0.12101982964409722,0.0648532443576389,2.2863167858947895,3.4688067599877916,6.984522644062113,0.17514805679658457,1.0,1.0,0.2729844216045475,0.8866920455178413,0.15368324574246092,2.5222317573906405,0.5646699999929954,0.1242272846874617,185-365,365,0.030517578125,500.0000000000878,fb4ecf2f5c,19.15
275.5,128,2,0.0,0.0666666667,0.0,500.0,0.1,0.0666666667,68.46666666666667,28.47222222222222,4.466666666666667,32.983333333333334,0.0,0.8645942917166539,0.13540570828334594,0.004245261321910429,0.0006664444941520964,0.1452773830980516,0.2410606624063193,1.659127837180542,0.1241912841796875,0.06801995171440972,2.340150783028357,3.5716530001328755,7.247678732770944,0.17861071639805154,1.0,1.0,0.28963892887894926,0.8896318064589152,0.15796838284246137,2.618314902161755,0.58200159262722,0.13325476002043232,185-365,365,0.030517578125,500.0000000000852,fb4ecf2f5c,18.401
275.5,128,3,0.0,0.0666666667,0.0,500.0,0.1,0.0666666667,68.76666666666667,27.75,4.377777777777778,32.044444444444444,0.0,0.861163336396533,0.13883666360346705,0.004068406286427804,0.0006664444941520964,0.14240396484343265,0.2317265654113631,1.625843212678685,0.12288987901475694,0.0657470703125,2.3101802933234135,3.498798677057364,7.0189910562653814,0.17573729814343267,1.0,1.0,0.28345557939682803,0.8843324090354704,0.15593069634326118,2.489275870497153,0.5714753911102837,0.1307482024248758,185-365,365,0.030517578125,500.0000000000857,fb4ecf2f5c,18.059
275.5,128,4,0.0,0.0666666667,0.0,500.0,0.1,0.0666666667,66.67222222222222,27.738888888888887,4.233333333333333,32.05,0.0,0.8682188691627127,0.13178113083728724,0.0041005367361583445,0.0006664444941520964,0.14284854508807135,0.2317402463464982,1.622093774050471,0.12427232530381944,0.0661224365234375,2.3242325889747795,3.5004266431579976,7.044969759762347,0.17618187838807134,1.0,1.0,0.28065333251006397,0.8839655693714852,0.15477835659617337,2.644194322824853,0.5747836211911578,0.13014174876598444,185-365,365,0.030517578125,500.0000000000874,fb4ecf2f5c,19.25
275.5,128,5,0.0,0.0666666667,0.0,500.0,0.1,0.0666666667,67.9888888888889,28.08888888888889,4.5055555555555555,32.6,0.0,0.8614802736414455,0.1385197263585545,0.004104789790050936,0.0006664444941520964,0.14383932332545557,0.22973945647987482,1.5968353004945135,0.12007344563802083,0.06322970920138889,2.2633128121064736,3.4104763385814625,6.889013935017067,0.17717265662545553,1.0,1.0,0.27112939954175475,0.8852211875270214,0.15282772920023396,2.7344015315262413,0.5577125657734454,0.1231875495758802,185-365,365,0.030517578125,500.000000000086,fb4ecf2f5c,20.073
275.5,128,6,0.0,0.0666666667,0.0,500.0,0.1,0.0666666667,66.22222222222223,26.822222222222223,4.516666666666667,31.455555555555556,0.0,0.8546074906534403,0.14539250934655967,0.004076391041098361,0.0006664444941520964,0.13841649647897944,0.22484371381559112,1.625320636047963,0.12041388617621528,0.06472100151909722,2.27842898993826,3.4795140036594825,7.064765998029013,0.17174982977897946,1.0,1.0,0.2668092065787545,0.8839478365087953,0.15234558454224026,2.4790736970809224,0.5652852968103641,0.12195008925179691,185-365,365,0.030517578125,500.000000000091,fb4ecf2f5c,18.905
275.5,128,7,0.0,0.0666666667,0.0,500.0,0.1,0.0666666667,67.16666666666667,28.32777777777778,4.338888888888889,32.727777777777774,0.0,0.8635421530076106,0.1364578469923893,0.004238890376114057,0.0006664444941520964,0.14553809668695977,0.2380279122479554,1.635243726888498,0.12551371256510416,0.06771036783854166,2.3463222651955573,3.560096597629602,7.1116929420639305,0.17887142998695976,1.0,1.0,0.28569094743767065,0.8905706684510911,0.1572333288499055,2.8070048274619035,0.5786656301682184,0.1314420795437219,185-365,365,0.030517578125,500.0000000000872,fb4ecf2f5c,18.422
275.5,128,0,16.384,0.0666666667,0.5,500.0,0.1,0.0666666667,141.63888888888889,23.27777777777778,9.488888888888889,32.888888888888886,0.0,0.7100331886315364,0.2899668113684636,0.001660776241967329,0.0006664444941520965,0.12052648065710912,0.17400953828221033,1.4433350404995016,0.11781582302517361,0.05738254123263889,2.2116172059298886,3.2118203279755586,6.155512234696861,0.0987078359396004,0.6099702059689277,0.49314889297441006,0.2300590336954747,0.8671230903474151,0.14387355362147924,2.2809516960547427,0.5229190952258007,0.1084923124198344,185-365,365,0.030517578125,500.0000000001011,fb4ecf2f5c,18.89
275.5,128,1,16.384,0.0666666667,0.5,500.0,0.1,0.0666666667,138.4611111111111,23.316666666666666,9.255555555555556,32.56111111111111,0.0,0.7145677913486767,0.2854322086513234,0.0016647984516087121,0.0006664444941520964,0.12064445117649873,0.17536598203230996,1.4532997018999216,0.11884969075520833,0.058709716796875,2.228846352899481,3.2548019415227105,6.186554759260518,0.0984814197168209,0.6102232857513598,0.48941094155555304,0.23825818977726673,0.8634965233129893,0.14545085279622516,2.4127663442308998,0.5296738131067035,0.11327979717091666,185-365,365,0.030517578125,500.00000000010266,fb4ecf2f5c,18.463
275.5,128,2,16.384,0.0666666667,0.5,500.0,0.1,0.0666666667,145.4777777777778,24.216666666666665,9.644444444444444,33.93888888888889,0.0,0.7149962037845276,0.2850037962154725,0.0016658494283634786,0.0006664444941520964,0.12326593281465326,0.17188966786500645,1.3942052235347282,0.11417439778645834,0.05360005696614583,2.1625652983553536,3.103498925812291,5.919264790908375,0.10082539679177034,0.6096360473534349,0.5006340589639559,0.21886201443334596,0.8666819827012786,0.14072606799754384,2.344402486887603,0.5071514193939284,0.10267214351927648,185-365,365,0.030517578125,500.00000000009686,fb4ecf2f5c,18.835
275.5,128,3,16.384,0.0666666667,0.5,500.0,0.1,0.0666666667,141.39444444444445,23.13888888888889,9.544444444444444,32.62222222222222,0.0,0.7074278592612727,0.2925721407387274,0.0016542049885345145,0.0006664444941520965,0.11998265143388799,0.17482345728970577,1.4584701234544049,0.11818644205729166,0.05834927029079861,2.2226118269836546,3.2462239286233046,6.281105957816504,0.09832885020130812,0.6099038523213967,0.4921883490875981,0.2288971537940734,0.8763187381008508,0.14433713331445477,2.6246610541618556,0.5271141998796607,0.10563658930726426,185-365,365,0.030517578125,500.0000000001032,fb4ecf2f5c,19.814
275.5,128,4,16.384,0.0666666667,0.5,500.0,0.1,0.0666666667,141.19444444444446,23.1,9.466666666666667,32.577777777777776,0.0,0.7066295056688822,0.2933704943311178,0.0016219154722892683,0.0006664444941520964,0.11872204677682484,0.16863724636387598,1.4192905748443347,0.11281094021267361,0.05331047905815972,2.148984424526684,3.0995772515538684,6.002225841366004,0.09831250556596025,0.6097110071927222,0.5016917110239297,0.22245414014993253,0.853378317456389,0.14041984494811083,2.553839265312542,0.5064879671581747,0.10366251581709301,185-365,365,0.030517578125,500.00000000009993,fb4ecf2f5c,18.789
275.5,128,5,16.384,0.0666666667,0.5,500.0,0.1,0.0666666667,139.0388888888889,23.166666666666668,9.316666666666666,32.62222222222222,0.0,0.7114793568116455,0.28852064318835446,0.0016543842824098573,0.0006664444941520964,0.11937735286941333,0.1699888793050474,1.4233687416368064,0.11638319227430556,0.055242919921875,2.191677968845741,3.15055980889335,6.024382797094925,0.09856235186980976,0.6096201415273977,0.49963567676080245,0.21946512756971417,0.8686926623165204,0.1411487882706455,2.2203718035919615,0.5138096015580447,0.10159586809442263,185-365,365,0.030517578125,500.0000000001016,fb4ecf2f5c,19.152
275.5,128,6,16.384,0.0666666667,0.5,500.0,0.1,0.0666666667,141.66666666666666,22.927777777777777,9.416666666666666,32.17777777777778,0.0,0.7073609673869187,0.2926390326130812,0.0016456191694695272,0.0006664444941520964,0.11795333557037815,0.16912350054532588,1.4345987212607987,0.11908501519097223,0.057149251302083336,2.2226613925460894,3.2052405730009683,6.110830316185181,0.09739788524782755,0.6099296365892819,0.4946313382172133,0.22818515221190555,0.8639046438168521,0.1431571570379478,2.3902373903884793,0.5247246189272599,0.10857474437135207,185-365,365,0.030517578125,500.0000000000998,fb4ecf2f5c,19.157
275.5,128,7,16.384,0.0666666667,0.5,500.0,0.1,0.0666666667,139.8,23.616666666666667,9.072222222222223,32.59444444444444,0.0,0.7205306570812472,0.27946934291875275,0.0016903587626604661,0.0006664444941520964,0.12150752857633115,0.1753880157273167,1.4424520807924306,0.11701999240451388,0.05648057725694444,2.2014459261509827,3.1921269115561812,6.153918319728428,0.09941648910725745,0.6096780505308557,0.49703614028859927,0.22130430247549052,0.8795092424146077,0.14225479682192346,2.4998066955667975,0.522636387100595,0.10200161075697112,185-365,365,0.030517578125,500.00000000009925,fb4ecf2f5c,18.94
275.5,128,0,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,177.24444444444444,21.055555555555557,11.96111111111111,32.87777777777778,0.0,0.637300133107997,0.36269986689200295,0.0011857002785801171,0.0006664444941520964,0.10645786726917311,0.15119161585137894,1.420361993432264,0.11291639539930555,0.052744547526041664,2.146916733547262,3.0783714854825943,5.911384084093712,0.07992277094032797,0.5009152417941963,0.38643134572705296,0.2085106628118397,0.8558640051487025,0.13860283984251695,2.0770475463584317,0.503154155342432,0.09684022343184231,185-365,365,0.030517578125,500.00000000010726,fb4ecf2f5c,19.3
275.5,128,1,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,179.42222222222222,21.194444444444443,12.2,33.41111111111111,0.0,0.6344915473753838,0.3655084526246162,0.0011783511693598463,0.0006664444941520964,0.10824593269150522,0.14886518447352112,1.375878010955498,0.10724656846788194,0.0485382080078125,2.0808196881097305,2.9599577678030906,5.755340614975132,0.08124928518413693,0.5004859323561317,0.39439177814675114,0.19886271404738073,0.851489109874021,0.1356063072377194,2.317315573909143,0.48561818557036407,0.09143292304837428,185-365,365,0.030517578125,500.00000000010783,fb4ecf2f5c,19.279
275.5,128,2,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,176.57222222222222,20.738888888888887,12.105555555555556,32.733333333333334,0.0,0.6313375142339835,0.36866248576601635,0.0011669910791866544,0.0006664444941520964,0.10707423495163344,0.14613879671896174,1.3638586596130229,0.10644666883680555,0.047150336371527775,2.0723118566640495,2.9241273517062143,5.599470581535393,0.08104947530497433,0.5000617018800134,0.3984071370031171,0.1889880744847058,0.8602125664623445,0.13400968590597323,2.209644815920651,0.4753826150168895,0.0850852055992083,185-365,365,0.030517578125,500.0000000001104,fb4ecf2f5c,19.675
275.5,128,3,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,176.82777777777778,21.35,11.633333333333333,32.833333333333336,0.0,0.6482167148159749,0.35178328518402513,0.0011990072003774182,0.0006664444941520963,0.10933407493224886,0.15196592430324693,1.3907167151005404,0.11145256890190972,0.051350233289930554,2.130234529484057,3.035728544378538,5.782325289714851,0.08147524457366402,0.5006852317254623,0.3906391632780491,0.202872060184654,0.8551865204766795,0.13689496875456447,2.2042250537933916,0.4949109894120516,0.09444744779109637,185-365,365,0.030517578125,500.0000000001068,fb4ecf2f5c,18.668
275.5,128,4,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,177.85555555555555,20.705555555555556,12.2,33.022222222222226,0.0,0.6266522556197563,0.3733477443802437,0.0011731520828036218,0.0006664444941520964,0.10689634083913116,0.14673516324509933,1.3725490993644096,0.10554267035590278,0.0477508544921875,2.06260982654199,2.937987551246815,5.740061821513506,0.08086441814827013,0.5001700742919394,0.3981654741816944,0.19161535565576043,0.8553813138080245,0.13408064769383263,2.3909763629530443,0.4803256877111491,0.08713710522792906,185-365,365,0.030517578125,500.0000000001128,fb4ecf2f5c,17.546
275.5,128,5,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,178.23888888888888,20.22222222222222,12.327777777777778,32.66111111111111,0.0,0.623256483802099,0.37674351619790103,0.0011570510906725544,0.0006664444941520964,0.10423243594435792,0.1428492873907066,1.3709358372607388,0.10407918294270833,0.046950615776909725,2.045605421001173,2.9176619730666635,5.717024636810312,0.07982765511699846,0.5000639004194452,0.4005063934757626,0.18739937488775155,0.8448839307907892,0.13320589392953075,2.0487395892298457,0.4758353417149532,0.08579356274880487,185-365,365,0.030517578125,500.0000000001106,fb4ecf2f5c,17.868
275.5,128,6,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,177.53333333333333,21.116666666666667,11.894444444444444,33.02777777777778,0.0,0.637476112870534,0.36252388712946604,0.0011956207027066271,0.0006664444941520964,0.10784175822616532,0.14981052610208684,1.3881619539564516,0.10803392198350695,0.04946187337239583,2.0905914581611467,2.984107589843127,5.781006794089381,0.0809608257308795,0.5006240868102596,0.3943755498968219,0.2013121439315658,0.8455887732987382,0.13555213005314748,2.3068645165354855,0.48892858710972065,0.09395076551213973,185-365,365,0.030517578125,500.0000000001064,fb4ecf2f5c,18.212
275.5,128,7,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,176.64444444444445,21.927777777777777,11.922222222222222,33.53333333333333,0.0,0.6449348581912657,0.35506514180873433,0.001215162259744188,0.0006664444941520963,0.11183727017446726,0.1514882418554409,1.3542805749703744,0.10721469455295139,0.048046875,2.078437439375512,2.948562372124201,5.615237805008452,0.08301246163636343,0.5003834386376661,0.39514732490271,0.19676936164182227,0.8526625296051039,0.13525583417401968,2.490585721646262,0.47892865983290056,0.09015411633772606,185-365,365,0.030517578125,500.00000000010675,fb4ecf2f5c,16.668
275.5,128,0,27.8528,0.0666666667,0.85,500.0,0.1,0.0666666667,202.28333333333333,18.855555555555554,13.21111111111111,32.31666666666667,0.0,0.5885082262620397,0.4114917737379604,0.000931269324924157,0.0006664444941520963,0.09688177243447747,0.13083999968521368,1.3496386608341164,0.10092569986979166,0.04213290744357639,2.009278905347455,2.7857600548154404,5.421109218875245,0.07034110178946938,0.4311657745879662,0.3382868562855494,0.1765347451516209,0.8443769692408776,0.13005538789205376,2.3752269968178497,0.4614404681649351,0.07997434158948918,185-365,365,0.030517578125,500.00000000011687,fb4ecf2f5c,18.57
275.5,128,1,27.8528,0.0666666667,0.85,500.0,0.1,0.0666666667,200.23888888888888,19.572222222222223,13.177777777777777,32.77777777777778,0.0,0.5981764891896031,0.40182351081039686,0.0009561041092846365,0.0006664444941520964,0.1004076630199446,0.13405939007548018,1.3349207375359236,0.09958902994791667,0.04264865451388889,1.9969781556113624,2.7957395786333774,5.452635830316764,0.07178357991582691,0.4309713100701943,0.33908863252814997,0.17310427935241543,0.852539824611551,0.1297864637633159,2.340599803028933,0.4567142033225651,0.07685272480949167,185-365,365,0.030517578125,500.0000000001148,fb4ecf2f5c,18.259
275.5,128,2,27.8528,0.0666666667,0.85,500.0,0.1,0.0666666667,201.8,19.8,13.55,33.41111111111111,0.0,0.5943748064110995,0.40562519358890053,0.0009608043331480597,0.0006664444941520964,0.10091995779375575,0.13264963752249048,1.3153139718113604,0.09893222384982639,0.04182773166232639,1.990347099322214,2.7739297850906417,5.3724243912257785,0.07206486030204466,0.43109995796882083,0.340577011655107,0.17384652095223008,0.8357686415929915,0.12918602569006693,1.7056519884663974,0.4543412277512423,0.07962592573329888,185-365,365,0.030517578125,500.0000000001152,fb4ecf2f5c,18.048
275.5,128,3,27.8528,0.0666666667,0.85,500.0,0.1,0.0666666667,199.51111111111112,18.65,13.155555555555555,31.966666666666665,0.0,0.5885549835039492,0.4114450164960508,0.0009388353799673063,0.0006664444941520963,0.09617030671717891,0.1321572972219128,1.374256130330153,0.10667826334635416,0.04491475423177083,2.0678793878053434,2.8669334418105,5.468647227316614,0.06986778471146536,0.4314289648852958,0.33597206300524246,0.18089643010505416,0.837787640948783,0.1308328213787933,2.2503965031767685,0.47455710314313154,0.0839694397611303,185-365,365,0.030517578125,500.00000000011835,fb4ecf2f5c,18.144
275.5,128,4,27.8528,0.0666666667,0.85,500.0,0.1,0.0666666667,202.20555555555555,19.0,13.955555555555556,32.955555555555556,0.0,0.5762902553365259,0.4237097446634741,0.0009523677776900885,0.0006664444941520964,0.09770558371136004,0.13043896826373474,1.3342648038518146,0.09985622829861111,0.04221394856770833,2.000062533489192,2.787288646928879,5.372411407607025,0.07085426023649284,0.4308988289836454,0.3417288001587517,0.1716326887669744,0.8467828504021649,0.12877486593191237,1.8953522600029291,0.4562515573001996,0.07667300649666824,185-365,365,0.030517578125,500.0000000001161,fb4ecf2f5c,18.405
275.5,128,5,27.8528,0.0666666667,0.85,500.0,0.1,0.0666666667,203.2888888888889,19.05,13.555555555555555,32.833333333333336,0.0,0.5863302953033931,0.4136697046966069,0.0009401963569374107,0.0006664444941520963,0.09723307212997936,0.1331364885826509,1.3700386061398229,0.1033416748046875,0.04497477213541667,2.036662030631415,2.860313776027868,5.548407817500706,0.07038805794748088,0.43121049183448906,0.33665933220630107,0.17736252370814132,0.8443754942690316,0.13063875924631,2.2049439139370537,0.467062603886932,0.08033557963051835,185-365,365,0.030517578125,500.0000000001156,fb4ecf2f5c,18.387
275.5,128,6,27.8528,0.0666666667,0.85,500.0,0.1,0.0666666667,205.62222222222223,19.522222222222222,13.483333333333333,32.93333333333333,0.0,0.590190960012244,0.4098090399877561,0.0009436267193383218,0.0006664444941520964,0.09994373302337164,0.13098242355105222,1.3108486482566586,0.096826171875,0.04095289442274305,1.968952650632589,2.7474330169391132,5.329726917685617,0.07181779090291414,0.4309179497038621,0.3418162613626419,0.17156247771788705,0.842349941567157,0.1288011091265601,2.170204069112382,0.4455844572878888,0.07673816494442541,185-365,365,0.030517578125,500.00000000011335,fb4ecf2f5c,17.456
