day,L,seed,chi,kappa,delta,g,h,M_tot,eta_M,omega_M,n_criminals,crimes_that_day,arrests_that_day,home_exits_that_day,inflow_that_day,balance_error,frac_removed_crime,frac_removed_arrest,frac_removed_home,mean_p_crime,mean_p_arrest,B_mean,B_std,H,f_hot_2,f_hot_3,Atilde_mean,deterrence_mean,deterrence_hot,M_cv,MB_corr,M_mass_on_hot10,crime_entropy,Gini_B,Gini_M,stat_window,mech,T_max,M_final_sum,wall_s
90.5,64,1,98.304,98.304,0.0,3.0,3.0,125.0,0.1,0.06666666666666667,3.05,0.05,8.783333333333333,0.0,8.85,0.0,0.005833333333333333,0.9941666666666666,0.0,0.00033428687028175637,0.029559729925804912,0.0018984242419492173,0.005463510506022822,2.337271210637328,0.09598795572916667,0.0617431640625,0.03342496912729067,0.049789104429652314,0.04920145408000346,0.0023448676997882127,0.7520474530036808,0.10050123272873661,0.0,0.5295215345797755,0.0009777899491681841,60-120,both,120,125.00000000003683,2.5167336463928223
90.5,64,0,32.768,0.0,0.5,1.0,0.0,125.0,0.1,0.06666666666666667,16.1,0.9,0.0,7.483333333333333,8.4,0.0,0.10789460539460541,0.0,0.8921053946053947,0.00046798595136682687,0.0,0.019069613034734346,0.04732706370515944,2.450267407300187,0.10615641276041667,0.05797526041666667,0.04012240715208742,0.3679339792169064,0.3577685354403765,0.01720329196280567,0.7905442372539654,0.10294801014879319,0.0,0.5906426074708427,0.007411922024624314,60-120,home,120,125.00000000003598,2.4568839073181152
90.5,64,1,32.768,0.0,0.5,1.0,0.0,125.0,0.1,0.06666666666666667,15.516666666666667,0.9333333333333333,0.0,7.666666666666667,8.416666666666666,0.0,0.11049628612128612,0.0,0.889503713878714,0.0004687895212966527,0.0,0.01795538472524734,0.046598389547185225,2.5461937663437033,0.10841471354166667,0.059895833333333336,0.039716838600234686,0.3679307251398446,0.3581514424959938,0.016629002032547198,0.7952456804166353,0.10284216794395087,0.0,0.6176461099538417,0.006980362643012145,60-120,home,120,125.00000000003618,2.4636549949645996
90.5,64,0,32.768,0.0,1.0,1.0,0.0,125.0,0.1,0.06666666666666667,7.5,0.31666666666666665,0.0,7.716666666666667,8.066666666666666,0.0,0.045913900913900914,0.0,0.9540860990860991,0.00038953753409606026,0.0,0.00746169413442845,0.021475487381845022,2.6905060267324763,0.10808919270833334,0.06393229166666667,0.03601150520011984,0.36789539352680106,0.3627017731715535,0.008447457872083392,0.7675594087325595,0.10153771843458066,0.0,0.6229159961592615,0.00366364196095121,60-120,home,120,125.00000000003709,2.4887709617614746
90.5,64,1,32.768,0.0,1.0,1.0,0.0,125.0,0.1,0.06666666666666667,8.0,0.23333333333333334,0.0,7.733333333333333,7.966666666666667,0.0,0.024453347578347582,0.0,0.9755466524216525,0.00037032470273168686,0.0,0.0053737937700088995,0.01827894762284549,3.207502921267639,0.09810791015625,0.05721842447916667,0.03526459894529703,0.367889147071826,0.3641245144053456,0.0064512877720384965,0.7908835097457849,0.10114056273762745,0.0,0.6259797003235359,0.002465751975564991,60-120,home,120,125.00000000003746,2.435664653778076
90.5,64,0,32.768,32.768,0.5,1.0,1.0,125.0,0.1,0.06666666666666667,5.483333333333333,0.08333333333333333,5.616666666666666,2.3833333333333333,8.033333333333333,0.0,0.01611832611832612,0.6846567321567321,0.2992249417249417,0.0003516504427711078,0.009954410087958547,0.0033638456865345673,0.009727484569290706,2.583631452361849,0.10064290364583334,0.06483968098958333,0.03454974605811091,0.36788477250590745,0.36489822118044984,0.0045904413687688625,0.7717823121162941,0.10091970177126645,0.0,0.5961707963225124,0.0020173626807231688,60-120,all,120,125.00000000003779,2.470409393310547
90.5,64,1,32.768,32.768,0.5,1.0,1.0,125.0,0.1,0.06666666666666667,6.1,0.15,5.85,2.9833333333333334,9.033333333333333,0.0,0.01874296999296999,0.6519638694638695,0.32929316054316055,0.0003660760245048896,0.009963363369544948,0.003790560578160691,0.012319166331157467,2.9781599435339015,0.08399658203125,0.053125,0.03470649715572112,0.3678836125867408,0.36526616073403645,0.004164422428787913,0.8061108900745925,0.10081818211486661,0.0,0.5999513290281194,0.0015530580697401134,60-120,all,120,125.00000000003766,2.427095890045166
90.5,64,0,0.0,1.6384,0.0,0.0,0.05,125.0,0.1,0.06666666666666667,16.1,7.85,0.95,0.0,8.633333333333333,0.0,0.8792725646673015,0.12072743533269849,0.0,0.00453800164526934,0.0005327606260918259,0.15258453462451932,0.2443482377967941,1.6008741505992103,0.11867268880208333,0.06655680338541667,0.18597405552264554,1.0,1.0,0.08148154425492898,0.891475496494501,0.11667613579431574,1.0714146714800026,0.559582672416674,0.03750394366260726,60-120,arrest,120,125.00000000002558,2.41487455368042
90.5,64,1,0.0,1.6384,0.0,0.0,0.05,125.0,0.1,0.06666666666666667,18.666666666666668,6.8,0.9333333333333333,0.0,7.783333333333333,0.0,0.8743977781477781,0.12560222185222186,0.0,0.00388335871987998,0.0005267194257584516,0.14325926353339258,0.21847632212705764,1.5192407382870952,0.11355794270833333,0.05802001953125,0.17659696011791567,1.0,1.0,0.0810755174017035,0.8549990110721624,0.11575531217530126,1.2408212793830158,0.5328481725953809,0.03920497985822424,60-120,arrest,120,125.00000000002603,2.4820451736450195
90.5,64,0,0.0,3.2768,0.0,0.0,0.1,125.0,0.1,0.06666666666666667,16.6,6.216666666666667,2.0833333333333335,0.0,8.2,0.0,0.7581483793983795,0.2418516206016206,0.0,0.003791203253190376,0.001058324675409057,0.12234862533116381,0.21380699203594797,1.7437257115884572,0.12088623046875,0.06696370442708334,0.1556951738498415,1.0,1.0,0.08114018237557157,0.8427378091749471,0.11597792441922315,1.0756984309995103,0.5860019957290729,0.040027208154793194,60-120,arrest,120,125.00000000002754,2.4538304805755615
