day,n_criminals,n_crimes_that_day_proxy,A_mean,A_std,hotspot_index_std_over_mean,fraction_A_above_2Abar,fraction_B_above_2Bbar
138.0,71,1,0.195368097616764,0.23170516867015242,1.1859928591036781,0.103271484375,0.119873046875
139.0,75,0,0.1948716189410492,0.2631509174764982,1.3503809272303744,0.1016845703125,0.1187744140625
140.0,73,0,0.19503546988789772,0.24776770928097372,1.2703725605572431,0.09954833984375,0.11724853515625
141.0,69,0,0.19319970404881,0.23547625553409623,1.2188230654566918,0.09918212890625,0.114501953125
142.0,75,0,0.19251105495817616,0.2541058332010248,1.3199544995285095,0.09661865234375,0.1136474609375
143.0,78,0,0.19177066434471268,0.22442353266441228,1.170270403094632,0.09539794921875,0.11083984375
144.0,89,1,0.191165153078475,0.24421306739749377,1.2774978256483915,0.093994140625,0.11004638671875
145.0,94,0,0.19058043418156423,0.2413666099754385,1.266481583022792,0.0908203125,0.10662841796875
146.0,88,0,0.1902940225312555,0.23557367463202702,1.2379457404834375,0.0894775390625,0.1055908203125
147.0,78,0,0.19370468345124964,0.25331791366315376,1.3077531691530173,0.09356689453125,0.10736083984375
148.0,79,0,0.19425904981123,0.24425720826942754,1.2573787862484809,0.0992431640625,0.11187744140625
149.0,76,1,0.19376054156724956,0.24612837155871797,1.2702708692279991,0.10009765625,0.11376953125
150.0,72,0,0.19434003174930603,0.26054562941185444,1.3406688630572627,0.101318359375,0.1162109375
151.0,69,1,0.19289491877654905,0.24488562639122197,1.2695286529289005,0.0986328125,0.11474609375
152.0,72,0,0.192198828892754,0.24247114591535437,1.2615641172852936,0.096923828125,0.1119384765625
153.0,74,0,0.1935230317584866,0.25599853337789114,1.322832383575785,0.09979248046875,0.114990234375
154.0,69,0,0.19437845697313216,0.24364456202326162,1.2534545536439732,0.10382080078125,0.11865234375
155.0,72,2,0.19458119625544854,0.2564810836831108,1.3181185470069745,0.104736328125,0.1209716796875
156.0,75,1,0.19314965204082707,0.25832620077341295,1.3374406738191233,0.09979248046875,0.11724853515625
157.0,72,0,0.19339760964240849,0.2536264463794324,1.3114249284072683,0.09844970703125,0.11444091796875
158.0,67,2,0.19303353343089896,0.2600449564775364,1.3471491292502595,0.09625244140625,0.111572265625
159.0,66,0,0.19202877002474486,0.2542946114297085,1.3242526700397033,0.094482421875,0.10931396484375
160.0,83,0,0.19072025716192295,0.23625375158912867,1.2387449299030016,0.09771728515625,0.11175537109375
161.0,77,0,0.19249631118848048,0.2519683493580212,1.3089515731618846,0.09930419921875,0.114013671875
162.0,67,0,0.19515369938269744,0.2694115930549706,1.380509792574585,0.10125732421875,0.1160888671875
163.0,70,0,0.19725356148655948,0.264510958185039,1.3409692387382437,0.1025390625,0.1177978515625
164.0,60,1,0.19696088443429033,0.2663102497867341,1.3520971463528333,0.105712890625,0.12054443359375
165.0,75,0,0.19368221180720221,0.23232565380689726,1.1995198301337142,0.106689453125,0.1220703125
166.0,72,0,0.19325529532662056,0.24202392350844493,1.252353386226238,0.10693359375,0.12042236328125
167.0,77,0,0.1944694132338366,0.2452807934144737,1.2612821180240812,0.10711669921875,0.12286376953125
168.0,67,0,0.1949447893939023,0.238194503438501,1.2218562197997969,0.1058349609375,0.12139892578125
169.0,70,1,0.19714664154758374,0.2775128229202336,1.4076467179039036,0.10626220703125,0.1217041015625
170.0,64,0,0.19651879827693494,0.25949925104745825,1.3204805510858613,0.10595703125,0.12158203125
171.0,62,0,0.19720719924995372,0.2538859565845693,1.287407141068806,0.107421875,0.1219482421875
172.0,77,0,0.19461150126297366,0.2474444004754016,1.2714788122467446,0.106201171875,0.12139892578125
173.0,77,0,0.1966935968836794,0.25505584738655257,1.296716575564925,0.109130859375,0.12469482421875
174.0,68,1,0.19903015521342116,0.261363174116789,1.3131837928605732,0.11041259765625,0.12738037109375
175.0,65,0,0.20092593323305355,0.27308723940647955,1.3591438148988277,0.10931396484375,0.1258544921875
176.0,54,0,0.20398243859759627,0.28697944870901126,1.4068831154389045,0.1102294921875,0.128662109375
177.0,65,0,0.20289855660409123,0.2653485302202028,1.3077891467605067,0.11077880859375,0.12982177734375
178.0,71,0,0.200877853442594,0.2510852672669678,1.2499400156061595,0.11029052734375,0.12811279296875
179.0,74,0,0.19970720912473017,0.26756147841017447,1.3397687523792137,0.1075439453125,0.1248779296875
180.0,72,0,0.20023490410536485,0.26290721192222816,1.3129939212989796,0.1063232421875,0.12493896484375
181.0,70,0,0.2007873364061542,0.2709346343339571,1.3493611658153002,0.10601806640625,0.12286376953125
182.0,72,0,0.20321020604831957,0.26544670039380613,1.306266577627936,0.10723876953125,0.122802734375
183.0,67,0,0.20478963240889814,0.2740044862694774,1.3379802631921314,0.1092529296875,0.12457275390625
184.0,69,2,0.20433420208257777,0.27769706710445796,1.3590337020144674,0.1080322265625,0.12335205078125
185.0,61,0,0.2067918017074286,0.26883178015304493,1.3000117893135394,0.10986328125,0.124267578125
186.0,66,0,0.2032373398353146,0.2538919677947304,1.249238786536282,0.110595703125,0.1248779296875
187.0,63,0,0.20350728783315458,0.24979861403424686,1.227467658254304,0.11285400390625,0.1270751953125
188.0,62,2,0.20445600080847748,0.2691172828198855,1.3162601330150194,0.11468505859375,0.1290283203125
189.0,55,1,0.20233546536396443,0.25161595350182914,1.243558330464796,0.11328125,0.12835693359375
190.0,70,1,0.19904352553054877,0.23366439526094376,1.1739361762112752,0.108642578125,0.12548828125
191.0,81,0,0.20026011717139225,0.2460636133916426,1.2287200110896246,0.11114501953125,0.12579345703125
192.0,78,0,0.20394999484097626,0.26182143904226407,1.2837531045117765,0.1123046875,0.12908935546875
193.0,66,0,0.206783108253415,0.26908171409214515,1.3012751204144901,0.11767578125,0.13330078125
194.0,63,2,0.20687810877219942,0.28338323240885793,1.3698077292503719,0.1182861328125,0.13470458984375
195.0,64,1,0.20626128126710208,0.2809340352802747,1.362029914458224,0.116455078125,0.1336669921875
196.0,62,2,0.20405967226829158,0.2634892169858437,1.2912361078352412,0.11279296875,0.13043212890625
197.0,63,0,0.20332313211011444,0.25877335968129983,1.272719719570103,0.10980224609375,0.1268310546875
198.0,69,0,0.20287400859445853,0.24893353614872382,1.2270351331517162,0.109375,0.12689208984375
199.0,59,0,0.20617267540962816,0.27120327494993873,1.315418129056658,0.11114501953125,0.12744140625
200.0,59,4,0.20527768615886344,0.2702584316362065,1.3165504575448828,0.11419677734375,0.12957763671875
201.0,61,0,0.20606654720203604,0.2701260891177811,1.3108682257530062,0.113037109375,0.1300048828125
202.0,70,0,0.20257908507779054,0.25486246562228854,1.2580887386495063,0.10980224609375,0.1268310546875
203.0,75,0,0.20023058704918908,0.25325179772562156,1.264800755258272,0.106689453125,0.123291015625
204.0,73,0,0.20098218218681768,0.24928544259075494,1.2403360331665532,0.103271484375,0.12115478515625
205.0,70,0,0.19849346959394043,0.24721504947466041,1.2454568403705677,0.0985107421875,0.115966796875
206.0,71,1,0.19905793288781806,0.26262977508523727,1.3193635203337815,0.09857177734375,0.11553955078125
207.0,62,1,0.20194298049779041,0.283538381037571,1.404051680026944,0.100830078125,0.11572265625
208.0,63,0,0.2013307960192947,0.25599090276229386,1.2714940179234218,0.10382080078125,0.11871337890625
209.0,54,2,0.20370267687187804,0.2673436170734634,1.3124207358434141,0.10845947265625,0.12408447265625
210.0,53,1,0.20197689250241851,0.2544551390687679,1.2598230219118802,0.10882568359375,0.12371826171875
211.0,66,1,0.1987081738849034,0.2391452266547226,1.2034996949508545,0.107421875,0.12286376953125
212.0,70,1,0.19861275677263318,0.2475394842262804,1.246342320849296,0.1053466796875,0.12164306640625
213.0,64,1,0.19755281117433943,0.25339863853174294,1.2826880924924922,0.10345458984375,0.1192626953125
214.0,79,0,0.19526060961790725,0.24202995579923114,1.2395226885383783,0.09991455078125,0.11712646484375
215.0,73,0,0.19507724742968263,0.24248100012359455,1.2429999055169108,0.09979248046875,0.11627197265625
216.0,75,0,0.1941949310695869,0.23330809166778702,1.2014118513947436,0.10223388671875,0.11651611328125
217.0,73,0,0.1940911000986909,0.24891900297376043,1.2824854042621778,0.10443115234375,0.118896484375
218.0,75,0,0.19525859788884686,0.25304013071116677,1.2959231165595724,0.10687255859375,0.1214599609375
219.0,64,0,0.19737028631530362,0.26007930264373014,1.317722680040335,0.1077880859375,0.124755859375
220.0,71,0,0.19668505099994832,0.2441522969680567,1.2413363177668284,0.10638427734375,0.124267578125
221.0,59,0,0.20006010806465618,0.2673913715444557,1.3365551689997046,0.10736083984375,0.12213134765625
222.0,64,0,0.1962769437249493,0.2353576942048004,1.199110245646664,0.10711669921875,0.12286376953125
223.0,66,0,0.1966749969731516,0.25122518502419905,1.277362089185613,0.10546875,0.12200927734375
224.0,71,0,0.19544045631278936,0.24169850839205426,1.2366861649423904,0.10491943359375,0.12109375
225.0,61,0,0.19960498910168603,0.26663292480627787,1.3358029075638254,0.10845947265625,0.126220703125
226.0,67,0,0.19641665012637627,0.2407815336007079,1.225871296785618,0.1097412109375,0.1259765625
227.0,67,1,0.1935008152574886,0.2346101211091188,1.2124502979324747,0.1048583984375,0.12445068359375
228.0,71,0,0.19338814286883907,0.24049217099423642,1.2435724725757595,0.1014404296875,0.1212158203125
229.0,70,0,0.1920068534370005,0.24034940537417884,1.2517751375632018,0.099365234375,0.11627197265625
230.0,67,0,0.19137302432989123,0.235064549502964,1.2283055583516136,0.09716796875,0.1136474609375
231.0,70,1,0.19140067353834722,0.23637750965145227,1.2349878675013852,0.09857177734375,0.11419677734375
232.0,65,1,0.19150013650516198,0.2668079587156522,1.3932520549846201,0.094482421875,0.11181640625
233.0,76,2,0.19181994881848816,0.26596676900727995,1.3865438430439478,0.09197998046875,0.10760498046875
234.0,75,1,0.1921855706855298,0.27451472761842155,1.4283836535657801,0.09088134765625,0.10498046875
235.0,81,0,0.19352235988682426,0.26280227050714955,1.3579943457740056,0.09210205078125,0.1065673828125
236.0,67,0,0.19708210769071327,0.29059515313184253,1.4744877479587444,0.095703125,0.10980224609375
237.0,80,0,0.19509501422192693,0.25469408071622074,1.3054873889626821,0.09722900390625,0.11181640625
238.0,77,1,0.19658692033620606,0.2610257408823712,1.327787934395436,0.10003662109375,0.1124267578125
239.0,63,2,0.19794382901666985,0.257451584669562,1.3006295066055364,0.10418701171875,0.11700439453125
240.0,55,1,0.19788319622191305,0.2660426449135262,1.3444428329082414,0.1060791015625,0.1182861328125
241.0,72,0,0.19522457686230305,0.25050021688774937,1.2831387364943998,0.1033935546875,0.11639404296875
242.0,63,0,0.19760533195490068,0.2595111411114531,1.313280054460682,0.10546875,0.118896484375
243.0,67,0,0.1959317751819445,0.24641887561268105,1.2576769407813186,0.10601806640625,0.119384765625
244.0,63,0,0.1973182601149897,0.2614145057087325,1.324836867892459,0.10748291015625,0.1214599609375
245.0,52,0,0.1976503524370761,0.27141478212275777,1.3732066691313656,0.1090087890625,0.123046875
246.0,75,0,0.19232781890988873,0.23147751639139502,1.2035571229549953,0.10791015625,0.121826171875
247.0,74,2,0.1919746561832469,0.2389040291669138,1.2444560855932518,0.1065673828125,0.1231689453125
248.0,70,0,0.1920081117161521,0.24481760313740372,1.27503781454463,0.10546875,0.1207275390625
249.0,64,0,0.19259161747118758,0.2400707364772794,1.2465274430399074,0.1031494140625,0.1207275390625
250.0,79,0,0.19089545169410493,0.23736816528262156,1.2434458923777059,0.0997314453125,0.11444091796875
251.0,67,2,0.19495189956265677,0.2665675900176954,1.3673505650147393,0.1016845703125,0.1146240234375
252.0,69,0,0.19736037966889391,0.263589737653202,1.335575752820395,0.10797119140625,0.1212158203125
253.0,58,0,0.20036264030120562,0.3056612776151872,1.5255402761497148,0.111572265625,0.1260986328125
254.0,68,0,0.19979802709319747,0.25978588259681745,1.3002424817520253,0.11187744140625,0.12664794921875
255.0,75,0,0.19899691514016812,0.2626705905175381,1.3199731781395703,0.10992431640625,0.125
256.0,65,0,0.2025310801550376,0.2963542275181403,1.4632530833849355,0.1146240234375,0.12884521484375
257.0,66,1,0.20016613219691465,0.2572654257274898,1.2852595137043632,0.114990234375,0.12835693359375
258.0,59,1,0.20195476855865807,0.27378241971185546,1.3556620706004026,0.11395263671875,0.1280517578125
259.0,64,1,0.19997584766047652,0.24697985230460417,1.2350484080654185,0.11431884765625,0.130615234375
260.0,78,0,0.2002156641825623,0.26974472218012197,1.3472708205995367,0.113525390625,0.13018798828125
261.0,73,0,0.20501560183301926,0.27717156481885036,1.3519535212963965,0.11834716796875,0.13568115234375
262.0,75,0,0.20486870455707093,0.2570062150368265,1.2544923129790744,0.12115478515625,0.13641357421875
263.0,75,1,0.2041084808679372,0.26071155403304064,1.2773185755163545,0.120361328125,0.1376953125
264.0,65,0,0.20759175410043212,0.2697703236286706,1.299523311018205,0.12255859375,0.13934326171875
265.0,66,0,0.20829130238954438,0.2773973335207662,1.3317758847269598,0.1197509765625,0.13629150390625
266.0,60,2,0.20928481095868445,0.2766036339879679,1.3216612936261918,0.1209716796875,0.13848876953125
267.0,60,0,0.20721440576058064,0.2563172386700121,1.2369663090227703,0.12249755859375,0.13873291015625
268.0,59,1,0.20724585253011382,0.26782309545264726,1.292296526965389,0.12060546875,0.1385498046875
269.0,65,0,0.20596042789887065,0.260683661198993,1.2656978034974378,0.11810302734375,0.13525390625
270.0,59,0,0.20608229961441898,0.2618274000581376,1.2704992158376434,0.11932373046875,0.1348876953125
271.0,61,2,0.2052138650988336,0.26298567399674955,1.2815200077738038,0.116455078125,0.13238525390625
272.0,64,1,0.20403087904599523,0.25497411597213926,1.2496839555088117,0.11566162109375,0.13116455078125
273.0,65,0,0.2043254360797712,0.27144169466357326,1.328477256045591,0.11358642578125,0.1282958984375
274.0,59,0,0.20658992674527385,0.28906955331353884,1.3992432151348921,0.11541748046875,0.12957763671875
275.0,72,0,0.2043789932421144,0.2621263817485362,1.282550508691528,0.1143798828125,0.13055419921875
276.0,82,0,0.2032819225802274,0.2594234355209107,1.2761756295300997,0.114990234375,0.1302490234375
277.0,79,0,0.20720182334010992,0.28800755430147285,1.389985617205332,0.1143798828125,0.13079833984375
278.0,74,1,0.20753845506031632,0.26927915880119274,1.2974904276074182,0.11669921875,0.1314697265625
279.0,64,0,0.2082079103309089,0.2682670758173281,1.28845765461536,0.117431640625,0.13287353515625
280.0,80,0,0.20388154884625295,0.2454762741671161,1.2040141717396395,0.115478515625,0.13104248046875
281.0,75,1,0.20318333078904321,0.2580532466034723,1.2700512665155501,0.11334228515625,0.1282958984375
282.0,54,0,0.2057535602941292,0.2637191237971089,1.2817232587378642,0.1181640625,0.1331787109375
283.0,60,0,0.20186995364258517,0.2370662391956927,1.1743512836755452,0.1170654296875,0.13336181640625
284.0,82,0,0.19696105251274193,0.22824929878529596,1.1588549912451849,0.11395263671875,0.1322021484375
285.0,74,0,0.1972811722053219,0.23562089495625485,1.1943405055958942,0.1070556640625,0.126708984375
286.0,58,0,0.1985106635687418,0.24854043247907742,1.2520255990833002,0.1070556640625,0.1234130859375
287.0,60,1,0.19716472570567942,0.2516135719784055,1.2761591662902492,0.106689453125,0.1234130859375
288.0,62,1,0.1968135735492748,0.2453638145652148,1.2466813652148072,0.1060791015625,0.12176513671875
289.0,63,1,0.19551266396142158,0.24789454810793987,1.2679206711482087,0.1031494140625,0.11944580078125
290.0,68,0,0.19496001219850045,0.2491949286390166,1.2781848227691754,0.10174560546875,0.11785888671875
291.0,74,1,0.19305474376998866,0.24092077684530452,1.247940206702949,0.0992431640625,0.1153564453125
292.0,71,0,0.1946435161177639,0.25171353030196103,1.293202749942456,0.09649658203125,0.11297607421875
