day,L,seed,chi,delta,g,M_tot,eta_M,omega_M,n_criminals,crimes_that_day,home_exits_that_day,inflow_that_day,balance_error,frac_exit_crime,frac_exit_home,mean_p_crime,mean_p_home,B_mean,B_std,H,f_hot_2,f_hot_3,B_q90_over_mean,B_q95_over_mean,B_q99_over_mean,Atilde_mean,deterrence_mean,deterrence_hot,M_cv,MB_corr,M_mass_on_hot10,crime_entropy,Gini_B,Gini_M,stat_window,T_max,M_bar,M_final_sum,code_hash,wall_s
275.5,128,3,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,176.82777777777778,21.35,11.633333333333333,32.833333333333336,0.0,0.6482167148159749,0.35178328518402513,0.0011990072003774182,0.0006664444941520963,0.10933407493224886,0.15196592430324693,1.3907167151005404,0.11145256890190972,0.051350233289930554,2.130234529484057,3.035728544378538,5.782325289714851,0.08147524457366402,0.5006852317254623,0.3906391632780491,0.202872060184654,0.8551865204766795,0.13689496875456447,2.2042250537933916,0.4949109894120516,0.09444744779109637,185-365,365,0.030517578125,500.0000000001068,fb4ecf2f5c,18.668
275.5,128,4,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,177.85555555555555,20.705555555555556,12.2,33.022222222222226,0.0,0.6266522556197563,0.3733477443802437,0.0011731520828036218,0.0006664444941520964,0.10689634083913116,0.14673516324509933,1.3725490993644096,0.10554267035590278,0.0477508544921875,2.06260982654199,2.937987551246815,5.740061821513506,0.08086441814827013,0.5001700742919394,0.3981654741816944,0.19161535565576043,0.8553813138080245,0.13408064769383263,2.3909763629530443,0.4803256877111491,0.08713710522792906,185-365,365,0.030517578125,500.0000000001128,fb4ecf2f5c,17.546
275.5,128,5,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,178.23888888888888,20.22222222222222,12.327777777777778,32.66111111111111,0.0,0.623256483802099,0.37674351619790103,0.0011570510906725544,0.0006664444941520964,0.10423243594435792,0.1428492873907066,1.3709358372607388,0.10407918294270833,0.046950615776909725,2.045605421001173,2.9176619730666635,5.717024636810312,0.07982765511699846,0.5000639004194452,0.4005063934757626,0.18739937488775155,0.8448839307907892,0.13320589392953075,2.0487395892298457,0.4758353417149532,0.08579356274880487,185-365,365,0.030517578125,500.0000000001106,fb4ecf2f5c,17.868
275.5,128,6,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,177.53333333333333,21.116666666666667,11.894444444444444,33.02777777777778,0.0,0.637476112870534,0.36252388712946604,0.0011956207027066271,0.0006664444941520964,0.10784175822616532,0.14981052610208684,1.3881619539564516,0.10803392198350695,0.04946187337239583,2.0905914581611467,2.984107589843127,5.781006794089381,0.0809608257308795,0.5006240868102596,0.3943755498968219,0.2013121439315658,0.8455887732987382,0.13555213005314748,2.3068645165354855,0.48892858710972065,0.09395076551213973,185-365,365,0.030517578125,500.0000000001064,fb4ecf2f5c,18.212
275.5,128,7,22.9376,0.0666666667,0.7,500.0,0.1,0.0666666667,176.64444444444445,21.927777777777777,11.922222222222222,33.53333333333333,0.0,0.6449348581912657,0.35506514180873433,0.001215162259744188,0.0006664444941520963,0.11183727017446726,0.1514882418554409,1.3542805749703744,0.10721469455295139,0.048046875,2.078437439375512,2.948562372124201,5.615237805008452,0.08301246163636343,0.5003834386376661,0.39514732490271,0.19676936164182227,0.8526625296051039,0.13525583417401968,2.490585721646262,0.47892865983290056,0.09015411633772606,185-365,365,0.030517578125,500.00000000010675,fb4ecf2f5c,16.668
275.5,128,0,27.8528,0.0666666667,0.85,500.0,0.1,0.0666666667,202.28333333333333,18.855555555555554,13.21111111111111,32.31666666666667,0.0,0.5885082262620397,0.4114917737379604,0.000931269324924157,0.0006664444941520963,0.09688177243447747,0.13083999968521368,1.3496386608341164,0.10092569986979166,0.04213290744357639,2.009278905347455,2.7857600548154404,5.421109218875245,0.07034110178946938,0.4311657745879662,0.3382868562855494,0.1765347451516209,0.8443769692408776,0.13005538789205376,2.3752269968178497,0.4614404681649351,0.07997434158948918,185-365,365,0.030517578125,500.00000000011687,fb4ecf2f5c,18.57
275.5,128,1,27.8528,0.0666666667,0.85,500.0,0.1,0.0666666667,200.23888888888888,19.572222222222223,13.177777777777777,32.77777777777778,0.0,0.5981764891896031,0.40182351081039686,0.0009561041092846365,0.0006664444941520964,0.1004076630199446,0.13405939007548018,1.3349207375359236,0.09958902994791667,0.04264865451388889,1.9969781556113624,2.7957395786333774,5.452635830316764,0.07178357991582691,0.4309713100701943,0.33908863252814997,0.17310427935241543,0.852539824611551,0.1297864637633159,2.340599803028933,0.4567142033225651,0.07685272480949167,185-365,365,0.030517578125,500.0000000001148,fb4ecf2f5c,18.259
275.5,128,2,27.8528,0.0666666667,0.85,500.0,0.1,0.0666666667,201.8,19.8,13.55,33.41111111111111,0.0,0.5943748064110995,0.40562519358890053,0.0009608043331480597,0.0006664444941520964,0.10091995779375575,0.13264963752249048,1.3153139718113604,0.09893222384982639,0.04182773166232639,1.990347099322214,2.7739297850906417,5.3724243912257785,0.07206486030204466,0.43109995796882083,0.340577011655107,0.17384652095223008,0.8357686415929915,0.12918602569006693,1.7056519884663974,0.4543412277512423,0.07962592573329888,185-365,365,0.030517578125,500.0000000001152,fb4ecf2f5c,18.048
275.5,128,3,27.8528,0.0666666667,0.85,500.0,0.1,0.0666666667,199.51111111111112,18.65,13.155555555555555,31.966666666666665,0.0,0.5885549835039492,0.4114450164960508,0.0009388353799673063,0.0006664444941520963,0.09617030671717891,0.1321572972219128,1.374256130330153,0.10667826334635416,0.04491475423177083,2.0678793878053434,2.8669334418105,5.468647227316614,0.06986778471146536,0.4314289648852958,0.33597206300524246,0.18089643010505416,0.837787640948783,0.1308328213787933,2.2503965031767685,0.47455710314313154,0.0839694397611303,185-365,365,0.030517578125,500.00000000011835,fb4ecf2f5c,18.144
275.5,128,4,27.8528,0.0666666667,0.85,500.0,0.1,0.0666666667,202.20555555555555,19.0,13.955555555555556,32.955555555555556,0.0,0.5762902553365259,0.4237097446634741,0.0009523677776900885,0.0006664444941520964,0.09770558371136004,0.13043896826373474,1.3342648038518146,0.09985622829861111,0.04221394856770833,2.000062533489192,2.787288646928879,5.372411407607025,0.07085426023649284,0.4308988289836454,0.3417288001587517,0.1716326887669744,0.8467828504021649,0.12877486593191237,1.8953522600029291,0.4562515573001996,0.07667300649666824,185-365,365,0.030517578125,500.0000000001161,fb4ecf2f5c,18.405
