g,chi,H_mean,H_sem,f_hot_2_mean,f_hot_2_sem,f_hot_3_mean,f_hot_3_sem,B_q90_over_mean_mean,B_q90_over_mean_sem,B_q95_over_mean_mean,B_q95_over_mean_sem,B_q99_over_mean_mean,B_q99_over_mean_sem,Gini_B_mean,Gini_B_sem,Gini_M_mean,Gini_M_sem,MB_corr_mean,MB_corr_sem,M_mass_on_hot10_mean,M_mass_on_hot10_sem,deterrence_mean_mean,deterrence_mean_sem,deterrence_hot_mean,deterrence_hot_sem,n_criminals_mean,n_criminals_sem,crimes_that_day_mean,crimes_that_day_sem,home_exits_that_day_mean,home_exits_that_day_sem,inflow_that_day_mean,inflow_that_day_sem,frac_exit_crime_mean,frac_exit_crime_sem,frac_exit_home_mean,frac_exit_home_sem,crime_entropy_mean,crime_entropy_sem,mean_p_crime_mean,mean_p_crime_sem,mean_p_home_mean,mean_p_home_sem,n_seeds
0.0,0.0,1.597226804614551,0.01835271735428342,0.12186615298492737,0.0016333514421804024,0.06473317772451072,0.0013622000191563285,2.2936018263116646,0.02422058980194133,3.4609107660727827,0.03925738143217466,6.924069778994319,0.08636378549486831,0.5635886069955289,0.006589241443721812,0.10317825226933802,0.012869903614367411,0.8798428664633,0.005602798124080818,0.14410006656428667,0.005742206424946874,1.0,0.0,1.0,0.0,53.89494949494949,6.96430301817243,22.14191919191919,2.966675213133791,3.5742424242424247,0.4541956004914235,25.73787878787879,3.427219951842353,0.8566830539225795,0.004437240678419696,0.14331694607742043,0.004437240678419689,2.271584943485422,0.19976624564647494,0.004096407920981609,7.014067134026435e-05,0.000666444494152,0.0,11
0.5,13.032727272727273,1.4893283532196848,0.03269606426921482,0.11840999102351636,0.0010113369082509168,0.059700983220880646,0.0019490835713645723,2.2364038485495037,0.021652552741136477,3.313664114542581,0.07470086169791672,6.45233147663841,0.1999700644409245,0.5359057802173516,0.009467120450220854,0.08779141721261609,0.009339573737143345,0.8719201402255137,0.0038567740925270553,0.13574767228885806,0.0036127964300143377,0.6090729851924793,0.0003967635228946528,0.5128472332675628,0.008769723555300628,109.90656565656565,16.10930205479376,18.83737373737374,2.331112951596886,7.329292929292929,1.0707563358210628,26.16212121212121,3.4040601638967294,0.7298439820432389,0.009921401608661427,0.27015601795676125,0.009921401608661437,1.987319983717911,0.2326198848362161,0.0019077397874809456,0.0001309085101377533,0.000666444494152,0.0,11
0.7,22.9376,1.3795928555816626,0.007178747540000447,0.10786658393012147,0.0010433326108292775,0.04899919297960066,0.0007326791508793144,2.088440869110615,0.012020203398877504,2.9733130794564055,0.020091139062987536,5.7377314534675925,0.03507177577104775,0.48538552771380755,0.0034785654541406585,0.09060516871214008,0.0015316288502598275,0.8526585936830504,0.0018561492271498535,0.13540103844891302,0.0006133537964401727,0.5004237009893893,0.00011023394545079732,0.39475802082649486,0.0016074661540844862,177.54236111111112,0.3397480286827666,21.03888888888889,0.17856040530350395,12.030555555555555,0.0784059103160391,33.0125,0.11036830077779729,0.6354582025021243,0.003001167760198521,0.3645417974978757,0.0030011677601985195,2.255674897543282,0.05335282479339523,0.0011838794829288374,6.680530982339276e-06,0.000666444494152,0.0,8
0.85,27.8528,1.3423421195141927,0.00816363575941301,0.10086441040039058,0.0010575823966973367,0.042826885647243865,0.0005068608315235499,2.0099134653320743,0.01069171761078411,2.80299710912981,0.014586382510607697,5.42826955117169,0.024537079837290802,0.4595826118952048,0.0030695823326983675,0.07929944835300269,0.0008838686096296145,0.8416452530203455,0.002553993537880282,0.12969160801775945,0.000276607426641864,0.4311050009697626,6.223650386028202e-05,0.33923984267585305,0.0007698766714077027,201.93958333333333,0.6848563791269431,19.136805555555558,0.1559940584581682,13.486805555555556,0.10447935871600304,32.69027777777778,0.16211628825354857,0.5869384608712441,0.002997062098054567,0.41306153912875593,0.002997062098054582,2.082507888466756,0.09574008352289849,0.0009443224995939,3.920638266290527e-06,0.000666444494152,0.0,8
1.0,26.065454545454546,1.3814687281689375,0.027177873513007954,0.09877085059580173,0.0022757753415158528,0.04340339429450753,0.0024216848951408828,1.9947003896195865,0.026111260926068792,2.8224748925526066,0.07250224010016323,5.612540761495051,0.18990032385726074,0.46312883242441527,0.011127393460706007,0.06096395782080021,0.005664384120708947,0.8315625289549691,0.0030884359373385987,0.12244819952671372,0.0019392395183923685,0.3707058429255586,0.0004055241645612157,0.3002085920258997,0.005131202375015378,176.37373737373738,25.6228666910954,14.41969696969697,1.8010972718073803,11.610606060606061,1.7125588219387218,25.995454545454546,3.5292122127997922,0.5717638327628857,0.016122208850590413,0.4282361672371142,0.01612220885059041,1.9199956566222462,0.16820176331584452,0.0008762199750634092,4.692419225898114e-05,0.000666444494152,0.0,11
1.2,39.3216,1.336321459426233,0.006913016457900422,0.09013824462890621,0.0006137773322704895,0.03590744866265187,0.00037377351942955806,1.9053964524281408,0.0056977120789592365,2.60117037800077,0.010486702021152714,5.083042263941843,0.025903109772210782,0.42851225234113577,0.0018353304079364488,0.06407095421106412,0.000665330273538072,0.82016325427203,0.002891049668860727,0.12255211028367699,0.0001764276473488992,0.3045428509414315,5.310409631795546e-05,0.2365629907642442,0.0004497589497838907,250.8826388888889,1.3206278892767718,16.045833333333334,0.17198444286930512,16.679166666666667,0.0779671023420717,32.76875,0.1179770397168569,0.4904353978745915,0.0032831480567433345,0.5095646021254084,0.003283148056743342,1.8477832991096492,0.0883346042771458,0.00064377634559995,2.4934463513582554e-06,0.000666444494152,0.0,8
1.5,39.09818181818182,1.3474174243869923,0.008649412875345841,0.08679868139401826,0.0013803951805778421,0.034834335789535945,0.0011273972188525633,1.8737885920607598,0.013973993576807172,2.5705492663921308,0.033709496641084885,5.031197173288846,0.06733159680161153,0.4189314082102898,0.003951651444441957,0.04462878920537154,0.004901427177955085,0.8209239579048351,0.0035162388142686825,0.1160004610087167,0.0016925155204687064,0.22528614117673945,0.0003396215257809096,0.18091883996641187,0.00398198866462905,218.86363636363637,30.057481336048628,11.453030303030303,1.4671449257798312,14.567676767676767,2.0356101424826782,26.13131313131313,3.50272078572715,0.4478322821704088,0.006833127604645275,0.5521677178295912,0.006833127604645282,1.6454248625868109,0.22208861467874086,0.0005444282172007274,1.3005216512119885e-05,0.000666444494152,0.0,11
3.0,78.19636363636364,1.4167626889676435,0.013195934706935378,0.0767949576329703,0.0006036653970011237,0.029449863626499338,0.0003802813213470127,1.7704859854997637,0.006333714672334578,2.4113698768230303,0.01004807286291977,4.812997642324235,0.03273020161170695,0.3920995159727212,0.0016136044251729138,0.032189161350366535,0.004162696499118994,0.8212656623152257,0.002277607529642692,0.11156326071421545,0.001448295859193315,0.0508080584512337,0.00017411577327760438,0.03771584202764362,0.0013354133010864118,254.99292929292932,33.316329721161885,9.073737373737375,1.1934320564916512,17.05959595959596,2.2619160817279482,26.152525252525255,3.430527878973653,0.34700243200007763,0.004862126441585281,0.6529975679999223,0.004862126441585308,1.417620367548121,0.20091571516862372,0.00036049333914359996,6.736989547226758e-07,0.000666444494152,0.0,11
