n_criminals,crimes_that_day,B_mean,B_std,H,f_hot_2,f_hot_3,B_p90_over_mean,B_p95_over_mean,B_p99_over_mean,Atilde_mean,Atilde_cv,deterrence_mean,deterrence_hot,M_mean,M_cv,MB_corr,M_mass_on_hot10,crime_entropy,Gini_B,Gini_M,day,L,seed,chi,g,M_tot,eta_M,omega_M,kappa,h,T_max,stat_window,phase,branch,M_final_sum,wall_s
664.6833333333333,0.3333333333333333,0.16911001421870495,0.14430191381607263,0.8529964158153341,0.04962870279947917,0.015532769097222222,1.5839854449127593,1.9951378306345167,3.5434928599941005,0.04905330260822305,0.1069613102003965,0.10508779215005279,0.06732892452008678,0.030517578125002446,0.16018399380877427,0.8344524812833614,0.12263665218210525,2.691207712690436,0.2859428000969279,0.06178201033369211,275.5,128,0,75,2.288818359375,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000401,14.124104738235474
650.2222222222222,0.32222222222222224,0.1691155502459696,0.14258262929310325,0.8428191404621521,0.04779595269097222,0.014969550238715278,1.574064863058678,1.9707635296525507,3.5110982115685325,0.049086720588226836,0.10668938706694647,0.1050769871673859,0.06804536205411293,0.030517578125002467,0.1566224079984862,0.8271866641697193,0.12203607320672355,2.785268259621825,0.2827043380085014,0.06184866558571331,275.5,128,1,75,2.288818359375,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000409,14.053180694580078
815.9277777777778,0.37222222222222223,0.1702853228423198,0.14252772455643056,0.8369799653164418,0.04481268988715278,0.014287312825520834,1.5440798215141494,1.9295920937157518,3.450359097742493,0.040748203261656804,0.05303330563388488,0.04991782260999285,0.029082911687552934,0.03051757812500244,0.15618362340564843,0.8313211502644458,0.12133664092631129,2.957628330754407,0.2717967014725093,0.05822254402476741,275.5,128,0,100,3.0517578125,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000398,13.932901859283447
812.4166666666666,0.2777777777777778,0.16623837823644125,0.13954324512255623,0.8393742797314474,0.0456634521484375,0.014443630642361111,1.5494151645365573,1.941221419105101,3.4794785973726374,0.04055717055531849,0.05266517863146106,0.0500187066063346,0.029002140633052613,0.03051757812500249,0.15519468832330652,0.8266057738898679,0.12132709509385294,2.6766196972544383,0.2747647336812839,0.05969924519076372,275.5,128,1,100,3.0517578125,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000414,14.196356534957886
963.8111111111111,0.3888888888888889,0.172040806495892,0.14116285252310157,0.8211770436831737,0.043196953667534725,0.013819376627604166,1.5307988060833913,1.9086519759477836,3.4129261715205503,0.03498953756302169,0.014149589553318121,0.011575528412624832,0.005200936909398515,0.030517578125002394,0.15785312257209472,0.8246949361527123,0.12160492278768815,2.967680176355058,0.26747861222291813,0.06099614571425693,275.5,128,0,150,4.57763671875,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000393,14.533107042312622
930.3333333333334,0.28888888888888886,0.16472763514697464,0.13680351006202818,0.8304251335938477,0.04406195746527778,0.01409946017795139,1.5329780189151279,1.9179247678348241,3.456366086499212,0.034912923879420056,0.013220913907682886,0.011489855158646398,0.005257933663570551,0.030517578125002515,0.15361674513444226,0.8253331238308239,0.12113112201598746,2.6522255361921525,0.26864092253395594,0.05869315959460438,275.5,128,1,150,4.57763671875,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000408,14.339775085449219
981.8111111111111,0.34444444444444444,0.16712879956007645,0.13885961884064563,0.8306808834457222,0.04330647786458333,0.013890245225694445,1.5289544771247525,1.9083608953529292,3.4362042411030806,0.033352629452907644,0.00031175522555107097,0.00015357211107748186,3.556858304365134e-05,0.030517578125002526,0.1544615170264958,0.8221886839307451,0.12114159783394748,2.7394074841600875,0.2663000362510196,0.05926843983631684,275.5,128,0,300,9.1552734375,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.00000000004115,14.60777235031128
981.4944444444444,0.34444444444444444,0.16538320720894378,0.1389633189386435,0.8401650496361573,0.04482896592881944,0.01422085232204861,1.543761432220532,1.9302971497187746,3.458979786207569,0.03335258605463547,0.0003160411382273627,0.00015644805471951695,3.422535081273522e-05,0.030517578125002515,0.15838253980786415,0.82387664082417,0.1219039307545186,2.785738069093674,0.2712567505829144,0.061157336099023595,275.5,128,1,300,9.1552734375,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,B,cold,500.0000000000414,14.604093790054321
129.99444444444444,0.38333333333333336,0.1673003689226977,0.2280642463427859,1.3623177133144255,0.12220628526475695,0.058903333875868054,2.2599579418454745,3.2533962892404147,5.951020280919291,0.1381294488001726,0.7739772454767169,0.6965348013517244,0.572409734363921,0.030517578125002644,0.2792833108039606,0.8909269749156694,0.15501350074190343,2.9354738551088304,0.5240904587152233,0.13184332992536457,275.5,128,0,12,0.3662109375,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,C,cold,500.00000000004366,11.476047992706299
127.06666666666666,0.3,0.16941982378886788,0.227561455124075,1.3436513902674794,0.1184539794921875,0.05682576497395833,2.217509686899997,3.1901520003849466,5.8824792867263955,0.1401999901490241,0.7654733612545812,0.6961846998898251,0.5788454954428063,0.030517578125002595,0.26493862617561054,0.8958153345865713,0.15189208003036733,2.74546147529838,0.5128811671858645,0.12229959622686702,275.5,128,1,12,0.3662109375,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,C,cold,500.0000000000434,11.651872158050537
200.65,0.29444444444444445,0.16692336456179896,0.1973344349822353,1.1819520361645308,0.11025594075520834,0.044381035698784724,2.098734118194414,2.859663241470197,4.980112097203662,0.10911316602134033,0.5377158505679116,0.5162209865000988,0.3887919725018393,0.03051757812500263,0.2369409863562145,0.8827193534942451,0.14397766050896815,2.791173175085398,0.4624686848510045,0.1100656703597711,275.5,128,0,22,0.67138671875,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,C,cold,500.00000000004536,12.07073450088501
204.09444444444443,0.26666666666666666,0.1675283698965394,0.1942678017525238,1.1592774064993734,0.10591668023003473,0.042109510633680555,2.0570360164917076,2.8016173578280212,4.886113111141973,0.10975692526006721,0.5295895284786498,0.5161543716249961,0.3927125371183073,0.030517578125002644,0.2342466836358677,0.8705814101188787,0.14236641400961061,2.5023402492849933,0.4521776612714172,0.11023203621539675,275.5,128,1,22,0.67138671875,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,C,cold,500.00000000004275,11.806750535964966
240.44444444444446,0.26666666666666666,0.16975130245968179,0.18716820210642074,1.1029235433598914,0.10112643771701389,0.037552897135416666,2.01221823441744,2.6888716046896772,4.6273461897747765,0.10181652739142769,0.4645013044590887,0.4577445708144017,0.33973304691787826,0.03051757812500255,0.21999653873621705,0.8707703474793249,0.13928020656637946,2.486315445361045,0.43063233825281066,0.10241982059470242,275.5,128,0,26,0.79345703125,500.0,0.1,0.06666666666666667,0.0,0.0,365,185-365,C,cold,500.00000000004303,12.010064125061035
